0	0
300	8
600	9
900	10
1200	10
1500	11
1800	11
2100	11
2400	11
2700	11
3000	11
3300	11
3600	12
3900	12
4200	12
4500	13
4800	12
5100	12
5400	13
5700	12
6000	13
6300	12
6600	13
6900	13
7200	13
7500	13
7800	13
8100	13
8400	13
8700	13
9000	13
9300	13
9600	13
9900	14
10200	13
10500	13
10800	13
11100	14
11400	13
11700	13
12000	14
12300	13
12600	13
12900	14
13200	14
13500	14
13800	14
14100	14
14400	13
14700	14
15000	14
15300	14
15600	14
15900	14
16200	14
16500	14
16800	14
17100	14
17400	14
17700	14
18000	14
18300	14
18600	14
18900	15
19200	14
19500	15
19800	15
20100	14
20400	14
20700	14
21000	14
21300	15
21600	14
21900	15
22200	14
22500	14
22800	14
23100	14
23400	15
23700	15
24000	15
24300	14
24600	14
24900	14
25200	14
25500	14
25800	15
26100	14
26400	15
26700	15
27000	14
27300	15
27600	14
27900	15
28200	15
28500	15
28800	14
29100	15
29400	15
29700	15
30000	15
30300	15
30600	15
30900	15
31200	15
31500	15
31800	15
32100	15
32400	15
32700	15
33000	15
33300	15
33600	15
33900	15
34200	15
34500	15
34800	15
35100	15
35400	15
35700	15
36000	15
36300	15
36600	15
36900	15
37200	15
37500	15
37800	15
38100	15
38400	15
38700	15
39000	16
39300	15
39600	15
39900	16
40200	15
40500	15
40800	16
41100	16
41400	16
41700	15
42000	16
42300	16
42600	16
42900	15
43200	15
43500	15
43800	16
44100	15
44400	16
44700	16
45000	15
45300	16
45600	15
45900	15
46200	16
46500	16
46800	15
47100	16
47400	15
47700	15
48000	16
48300	15
48600	16
48900	15
49200	16
49500	15
49800	16
50100	15
50400	16
50700	15
51000	16
51300	15
51600	16
51900	16
52200	15
52500	16
52800	16
53100	16
53400	16
53700	16
54000	15
54300	16
54600	16
54900	16
55200	16
55500	15
55800	16
56100	16
56400	16
56700	16
57000	16
57300	16
57600	16
57900	16
58200	16
58500	16
58800	16
59100	16
59400	16
59700	15
60000	16
