0	0
200	206
400	406
600	603
800	803
1000	1006
1200	1206
1400	1402
1600	1604
1800	1806
2000	2004
2200	2206
2400	2405
2600	2607
2800	2802
3000	3006
3200	3208
3400	3405
3600	3607
3800	3805
4000	4006
4200	4205
4400	4401
4600	4608
4800	4805
5000	5005
5200	5207
5400	5402
5600	5604
5800	5802
6000	6006
6200	6206
6400	6402
6600	6606
6800	6805
7000	7007
7200	7204
7400	7404
7600	7603
7800	7804
8000	8003
8200	8204
8400	8406
8600	8606
8800	8807
9000	9006
9200	9210
9400	9408
9600	9603
9800	9802
10000	10006
10200	10211
10400	10405
10600	10604
10800	10806
11000	11006
11200	11203
11400	11404
11600	11603
11800	11806
12000	12004
12200	12207
12400	12407
12600	12605
12800	12804
13000	13005
13200	13206
13400	13403
13600	13605
13800	13805
14000	14002
14200	14206
14400	14406
14600	14604
14800	14805
15000	15006
15200	15209
15400	15401
15600	15606
15800	15804
16000	16005
16200	16207
16400	16405
16600	16605
16800	16806
17000	17004
17200	17205
17400	17403
17600	17605
17800	17801
18000	18005
18200	18202
18400	18404
18600	18606
18800	18803
19000	19007
19200	19207
19400	19402
19600	19603
19800	19806
20000	20002
20200	20204
20400	20403
20600	20602
20800	20807
21000	21008
21200	21203
21400	21405
21600	21602
21800	21804
22000	22006
22200	22202
22400	22407
22600	22605
22800	22805
23000	23007
23200	23210
23400	23405
23600	23606
23800	23804
24000	24003
24200	24207
24400	24403
24600	24607
24800	24811
25000	25003
25200	25202
25400	25406
25600	25603
25800	25807
26000	26006
26200	26201
26400	26406
26600	26603
26800	26804
27000	27004
27200	27202
27400	27402
27600	27607
27800	27806
28000	28005
28200	28204
28400	28402
28600	28604
28800	28805
29000	29010
29200	29207
29400	29405
29600	29604
29800	29806
30000	30004
30200	30209
30400	30408
30600	30606
30800	30806
31000	31002
31200	31203
31400	31403
31600	31604
31800	31802
32000	32006
32200	32205
32400	32404
32600	32606
32800	32804
33000	33006
33200	33204
33400	33406
33600	33609
33800	33805
34000	34000
34200	34201
34400	34408
34600	34606
34800	34803
35000	35006
35200	35203
35400	35406
35600	35605
35800	35804
36000	36005
36200	36207
36400	36403
36600	36606
36800	36803
37000	37004
37200	37207
37400	37405
37600	37605
37800	37804
38000	38004
38200	38204
38400	38406
38600	38603
38800	38805
39000	39004
39200	39202
39400	39406
39600	39604
39800	39807
40000	40002
